airline_id,flight_number,departure_datetime,arrival_datetime,booking_status,cabin_class,fare,loyalty_points,flight_duration_hours,is_window_seat,is_aisle_seat,is_reward_program_member
16,5778,2023-11-23 04:42:07,2023-02-13 11:21:46,Cancelled,Business,141.82,0,3.38,True,True,True
10,1822,2023-11-06 10:41:55,2023-04-04 04:14:13,Confirmed,Economy,999.09,0,6.93,True,False,True
18,7100,2023-05-09 10:10:18,2023-10-22 12:55:33,Cancelled,Business,479.53,0,2.93,True,False,True
15,3595,2023-03-18 13:12:15,2023-09-30 23:56:39,Pending,First,919.88,0,1.88,False,False,True
17,9117,2023-12-30 13:19:58,2023-06-11 21:18:28,Confirmed,First,860.05,1221,7.49,False,False,False
10,4953,2023-05-25 12:07:08,2023-03-19 14:16:24,Pending,Business,296.38,0,3.31,False,True,True
3,4831,2023-09-25 17:50:19,2023-11-30 02:22:48,Pending,Business,526.23,1394,3.33,False,True,False
16,5583,2023-09-30 16:45:55,2023-04-21 18:23:55,Cancelled,First,608.75,3918,8.97,False,False,True
6,7235,2023-05-25 13:57:03,2023-07-18 07:12:49,Pending,Economy,852.74,0,11.34,False,False,False
3,9842,2023-10-18 06:16:12,2023-12-11 10:39:16,Pending,First,142.53,0,4.39,True,False,False
9,8983,2023-03-25 06:31:58,2023-12-25 07:55:55,Pending,Business,836.82,0,2.19,False,False,True
11,7500,2023-11-23 11:09:16,2023-09-29 14:51:50,Confirmed,Business,156.41,0,5.45,False,False,False
13,6851,2023-08-12 08:38:56,2023-05-20 06:12:17,Cancelled,First,476.4,0,4.11,True,False,False
18,2634,2023-10-12 09:16:37,2023-11-25 08:55:02,Cancelled,Business,869.05,4138,4.61,False,False,False
4,5814,2023-04-05 05:47:47,2023-02-20 22:24:40,Cancelled,Business,271.96,0,11.08,False,False,True
8,2167,2023-06-22 06:28:10,2023-11-26 12:31:19,Confirmed,Business,93.9,0,6.23,True,True,True
13,5076,2023-08-22 19:53:18,2023-05-07 14:51:05,Confirmed,First,95.39,0,3.67,False,False,False
10,9390,2023-10-29 03:11:53,2023-02-19 09:27:52,Cancelled,First,229.41,0,9.53,False,False,True
2,7958,2023-12-17 20:45:13,2023-06-30 10:47:25,Cancelled,Economy,563.97,0,8.24,True,True,True
8,6442,2023-08-30 18:57:56,2023-10-05 12:49:23,Confirmed,Economy,898.23,3511,7.28,False,True,False
6,7360,2023-10-15 19:11:57,2023-08-03 02:33:11,Cancelled,First,723.5,0,3.8,False,False,True
16,7699,2023-05-16 23:28:30,2023-10-27 13:30:16,Cancelled,Business,814.69,0,6.41,True,True,False
18,4505,2023-04-21 12:37:50,2023-03-08 16:10:17,Confirmed,Business,284.28,0,11.48,False,False,False
17,1802,2023-04-13 18:55:22,2023-09-06 19:08:27,Confirmed,Business,413.37,2661,10.62,True,False,False
6,8627,2023-10-22 00:56:56,2023-11-30 15:34:25,Cancelled,Business,548.14,0,1.74,True,True,True
13,9892,2023-05-20 19:21:19,2023-12-20 07:58:33,Confirmed,First,399.25,0,3.77,False,True,False
14,1502,2023-07-18 19:55:15,2023-07-31 20:26:10,Pending,First,764.7,1905,7.34,True,True,True
10,6825,2023-02-06 00:41:20,2023-03-26 17:49:20,Confirmed,Economy,971.85,0,1.86,True,False,True
11,8939,2023-11-25 03:27:26,2023-08-11 23:21:29,Pending,Economy,780.69,0,8.1,False,False,False
13,7032,2023-05-28 15:10:34,2023-04-09 04:53:18,Confirmed,Economy,943.16,0,8.42,False,True,False
12,8406,2023-08-04 06:17:28,2023-05-24 21:41:41,Pending,Business,979.66,0,5.28,True,True,True
9,5719,2023-09-26 08:46:28,2023-02-22 13:00:48,Confirmed,Business,355.28,3767,2.44,False,False,False
4,8748,2023-09-08 14:28:09,2023-12-14 13:15:16,Confirmed,Business,635.31,0,1.46,False,True,False
7,3870,2023-04-29 04:18:51,2023-10-19 13:34:21,Cancelled,Business,778.07,0,4.52,False,True,True
2,5758,2023-03-21 02:25:00,2023-04-08 03:26:37,Confirmed,Economy,638.04,3409,7.59,True,True,False
7,6968,2023-05-10 06:31:22,2023-05-30 12:32:05,Pending,Economy,618.45,2494,6.64,True,False,True
9,2098,2023-03-19 13:11:50,2023-11-03 03:20:08,Confirmed,First,399.89,1595,7.24,True,True,False
5,4169,2023-12-04 05:32:18,2023-08-18 19:08:37,Cancelled,First,553.64,0,5.9,False,True,False
15,1382,2023-02-25 19:06:43,2023-09-18 02:33:49,Confirmed,Economy,373.7,977,2.76,True,False,True
18,8790,2023-06-10 06:59:39,2023-02-16 10:45:55,Cancelled,Economy,264.47,0,3.13,False,True,True
4,4940,2023-12-24 08:15:37,2023-07-24 00:31:33,Cancelled,Business,411.07,0,10.87,False,False,False
19,8452,2023-07-12 19:38:17,2023-12-22 19:56:22,Cancelled,Economy,429.41,833,8.68,False,True,False
7,7452,2023-04-30 07:36:44,2023-10-28 15:22:28,Cancelled,Business,187.08,0,8.87,True,True,False
8,5271,2023-05-19 21:00:48,2023-07-04 23:19:33,Pending,First,514.12,0,5.95,False,True,False
17,5323,2023-12-22 03:30:19,2023-08-03 01:05:29,Pending,First,655.11,0,2.01,True,False,False
13,3038,2023-02-10 04:58:18,2023-12-20 07:52:31,Confirmed,First,148.88,0,7.95,False,False,False
11,6461,2023-09-29 12:12:36,2023-03-05 01:33:11,Cancelled,Economy,554.56,2657,9.29,False,False,False
1,9063,2023-03-31 13:18:31,2023-09-06 12:32:07,Confirmed,Economy,133.47,827,7.36,False,False,False
2,2985,2023-01-17 18:39:21,2023-09-26 03:54:36,Pending,First,863.33,0,11.4,False,True,False
17,2262,2023-08-15 07:57:42,2023-05-21 05:00:26,Cancelled,First,438.31,1919,6.57,True,True,False
5,6731,2023-06-25 10:06:37,2023-04-10 15:32:49,Pending,First,280.98,0,5.86,True,False,True
6,6116,2023-01-24 03:13:49,2023-09-10 18:19:13,Cancelled,First,408.58,4766,10.9,False,True,False
7,1349,2023-04-30 23:32:03,2023-02-13 15:51:51,Cancelled,First,669.26,0,1.67,False,True,True
15,1440,2023-05-18 06:53:10,2023-08-14 16:59:51,Confirmed,First,503.78,0,4.08,False,False,True
19,3808,2023-06-27 12:22:08,2023-06-07 11:14:32,Confirmed,Business,622.74,690,11.56,True,True,True
16,3562,2023-01-26 02:12:37,2023-05-29 18:22:48,Pending,Economy,616.18,183,7.64,False,True,True
13,4152,2023-03-03 00:57:28,2023-01-06 19:13:33,Pending,Business,710.66,0,2.39,True,True,True
5,9479,2023-05-02 09:10:10,2023-11-07 10:57:35,Confirmed,Business,935.42,2146,2.11,True,False,False
3,3333,2023-01-04 04:16:51,2023-02-19 06:22:47,Cancelled,Economy,670.26,1055,10.24,True,False,False
3,1073,2023-12-07 23:47:03,2023-04-09 23:59:25,Confirmed,Business,206.64,0,6.46,False,True,True
19,8544,2023-03-15 22:56:27,2023-06-25 03:05:28,Confirmed,First,483.49,0,6.33,True,False,False
14,7949,2023-07-28 09:02:44,2023-10-24 13:22:14,Pending,Business,231.03,121,11.8,False,True,True
16,3205,2023-02-15 00:21:08,2023-04-23 18:27:59,Pending,First,179.73,0,2.89,True,True,False
17,9621,2023-10-16 15:33:18,2023-03-25 04:06:47,Pending,Economy,757.3,0,5.8,True,True,False
4,2471,2023-07-25 20:58:56,2023-08-27 15:28:53,Pending,Economy,197.51,1304,10.01,False,False,True
13,4481,2023-11-30 00:33:03,2023-11-23 13:38:06,Pending,First,791.82,0,11.12,True,True,False
8,8538,2023-02-27 16:44:53,2023-11-10 17:22:16,Cancelled,Business,546.29,0,4.61,True,True,True
19,4180,2023-04-30 09:57:33,2023-03-20 06:57:19,Cancelled,First,452.73,3393,10.5,True,False,False
5,2730,2023-05-05 12:32:49,2023-07-19 12:26:41,Confirmed,Business,879.7,4366,3.35,False,False,False
2,1035,2023-11-26 00:08:31,2023-09-26 19:25:22,Pending,Economy,905.06,3538,1.31,True,False,True
15,2020,2023-07-24 01:46:56,2023-09-04 00:44:17,Confirmed,First,254.64,0,2.06,False,False,True
2,6534,2023-11-04 14:45:57,2023-10-20 20:54:22,Pending,Business,810.04,0,4.67,True,False,True
11,8161,2023-03-26 12:42:44,2023-08-26 20:18:29,Pending,Business,625.64,0,4.1,False,True,False
13,9009,2023-02-27 14:15:40,2023-03-31 05:17:06,Cancelled,First,521.46,0,6.29,False,True,False
10,4117,2023-05-09 03:18:07,2023-11-22 10:06:55,Pending,Business,275.95,0,9.29,True,False,True
3,3535,2023-05-29 09:39:00,2023-04-24 02:58:02,Pending,Business,812.44,0,6.54,True,False,True
5,5714,2023-01-31 08:04:24,2023-05-30 00:17:52,Cancelled,Business,887.31,0,8.34,True,False,True
3,9337,2023-07-12 06:26:51,2023-05-16 05:20:20,Cancelled,First,743.37,930,3.77,False,False,True
6,5963,2023-04-13 11:11:58,2023-07-21 16:47:07,Pending,Business,312.15,0,4.98,False,True,False
13,7091,2023-11-04 23:48:57,2023-07-26 22:36:58,Confirmed,Business,117.46,0,7.17,True,True,False
10,2026,2023-06-11 23:02:49,2023-03-11 16:27:31,Pending,First,505.04,1561,10.11,False,False,True
19,4665,2023-10-07 04:27:56,2023-04-15 20:23:17,Pending,Economy,304.91,0,9.7,True,True,True
8,2286,2023-11-12 06:05:06,2023-05-18 08:12:02,Pending,Business,375.14,0,3.92,False,False,True
18,3846,2023-07-19 14:01:19,2023-07-17 08:48:57,Pending,First,363.58,0,4.88,False,True,True
3,9512,2023-07-04 22:18:56,2023-06-25 06:16:37,Cancelled,Economy,250.42,4933,9.75,False,True,True
17,8774,2023-03-27 23:33:35,2023-01-30 03:09:29,Cancelled,First,985.34,0,6.53,False,True,True
8,3293,2023-03-23 17:51:25,2023-07-12 21:07:25,Cancelled,Economy,862.84,0,7.77,True,False,False
10,2612,2023-04-09 09:47:11,2023-02-12 13:18:24,Pending,First,128.6,3228,8.31,True,False,False
2,1476,2023-04-17 19:13:17,2023-11-20 07:55:26,Pending,First,846.73,0,6.39,True,False,True
12,8426,2023-03-18 23:06:23,2023-12-24 15:51:01,Cancelled,Business,73.84,0,8.59,True,True,False
6,9974,2023-05-03 16:23:19,2023-11-22 16:46:04,Pending,First,840.88,0,10.21,True,True,True
2,2947,2023-12-23 15:31:26,2023-06-02 03:24:39,Confirmed,Economy,235.01,1188,6.13,False,True,False
3,4331,2023-12-16 11:04:43,2023-11-24 01:38:21,Confirmed,First,495.46,0,8.54,True,True,False
17,6260,2023-01-21 01:48:20,2023-10-13 13:53:48,Pending,First,352.78,2146,11.96,True,True,False
7,7066,2023-01-05 09:45:46,2023-09-08 12:55:51,Confirmed,Business,599.21,0,6.44,True,False,True
5,8647,2023-03-11 13:10:28,2023-05-09 21:27:11,Cancelled,First,474.03,0,4.81,False,False,True
1,6469,2023-07-26 06:13:11,2023-03-25 07:26:56,Confirmed,Economy,83.79,2921,7.15,True,True,True
8,2593,2023-08-11 08:40:23,2023-09-14 00:47:41,Confirmed,First,763.6,0,4.08,False,False,True
12,8704,2023-02-13 20:20:26,2023-03-24 11:54:38,Cancelled,First,507.51,2528,5.34,True,True,False
14,7154,2023-11-21 09:52:33,2023-08-23 11:35:08,Cancelled,First,249.49,1013,9.26,True,True,False
16,1256,2023-03-10 07:08:02,2023-09-19 18:07:25,Cancelled,Economy,615.68,0,3.96,True,False,False
10,7512,2023-11-16 19:16:41,2023-11-23 07:12:09,Confirmed,Business,224.28,0,6.77,True,True,True
15,3991,2023-03-10 10:14:49,2023-12-30 03:58:55,Cancelled,Business,566.35,0,11.41,True,True,False
15,2417,2023-10-29 13:17:51,2023-07-10 17:52:09,Cancelled,Business,458.41,0,7.82,False,False,True
10,8760,2023-10-24 01:06:24,2023-11-13 22:27:39,Confirmed,First,557.84,0,10.14,True,True,False
7,8965,2023-05-11 17:03:26,2023-11-08 08:28:51,Cancelled,Business,595.04,0,4.38,True,True,True
3,5114,2023-11-08 10:26:26,2023-09-07 22:46:37,Confirmed,Business,89.45,0,10.59,False,False,False
2,9301,2023-09-15 10:34:19,2023-10-09 00:42:51,Cancelled,Business,655.44,2665,7.25,True,False,True
6,3552,2023-05-16 06:38:50,2023-03-01 05:46:29,Pending,First,334.58,0,5.9,True,True,False
9,6407,2023-11-27 15:41:10,2023-11-08 17:48:47,Pending,First,372.53,0,3.67,True,False,True
10,5733,2023-08-19 16:00:24,2023-03-04 19:40:47,Confirmed,Economy,785.01,0,4.84,True,True,True
4,3042,2023-08-30 08:29:15,2023-01-20 18:45:57,Pending,First,222.32,4406,1.68,True,False,False
3,3181,2023-05-03 17:13:08,2023-04-27 17:21:50,Pending,Economy,371.35,0,5.17,True,True,False
9,5492,2023-07-02 21:53:15,2023-04-26 21:46:12,Confirmed,Economy,114.62,0,2.28,True,True,False
17,4558,2023-05-10 12:22:07,2023-12-20 00:09:45,Confirmed,Business,967.43,2895,8.53,False,False,True
14,4658,2023-06-03 01:13:36,2023-02-02 19:16:15,Pending,Business,265.64,0,2.77,True,True,False
10,3694,2023-04-06 10:12:17,2023-03-04 06:09:44,Confirmed,Business,882.72,1595,5.21,True,True,False
13,4884,2023-06-26 13:08:25,2023-02-11 09:55:38,Pending,Economy,622.43,0,2.59,False,True,False
12,5780,2023-08-14 17:29:05,2023-06-26 09:38:49,Cancelled,First,458.24,2359,5.64,False,False,False
1,4284,2023-11-17 21:21:28,2023-12-09 06:23:51,Cancelled,Business,602.02,0,2.14,True,True,True
19,6952,2023-02-12 23:44:09,2023-04-09 20:36:27,Confirmed,First,589.11,2548,3.88,False,True,True
19,8517,2023-04-28 09:36:49,2023-01-08 11:47:33,Cancelled,First,617.11,3838,2.14,True,True,False
6,7162,2023-12-08 10:11:12,2023-09-09 07:44:03,Confirmed,Business,371.81,0,6.44,True,False,True
13,6106,2023-07-02 03:14:39,2023-05-04 05:37:32,Confirmed,Business,890.89,0,4.7,False,True,False
19,3166,2023-08-21 06:54:28,2023-04-28 15:26:27,Confirmed,First,791.08,0,3.66,True,True,True
13,5397,2023-08-12 02:00:43,2023-08-15 00:01:48,Confirmed,First,978.95,0,5.84,True,True,True
4,8668,2023-12-26 22:13:04,2023-12-05 17:09:12,Cancelled,Business,842.37,0,4.43,True,False,True
2,4392,2023-09-28 22:40:56,2023-04-14 14:06:05,Pending,Economy,394.59,0,6.14,False,False,False
15,4711,2023-01-27 08:38:10,2023-07-31 16:42:51,Pending,Business,352.08,3624,5.2,True,False,False
12,6879,2023-04-23 01:20:17,2023-09-05 23:11:15,Pending,First,493.36,0,9.48,False,False,True
7,2586,2023-08-11 21:02:21,2023-08-22 10:13:00,Confirmed,First,106.78,816,10.35,True,True,False
18,8138,2023-09-08 18:19:33,2023-09-17 09:00:06,Cancelled,Economy,423.66,0,1.82,True,False,False
13,8662,2023-08-15 15:21:38,2023-05-06 21:55:09,Confirmed,Business,81.24,0,6.89,False,False,False
17,8404,2023-05-21 03:24:04,2023-11-13 19:45:25,Confirmed,First,213.45,4340,1.69,False,True,True
4,9556,2023-11-10 08:41:49,2023-10-08 12:35:45,Confirmed,Business,348.17,0,11.44,False,True,False
14,4939,2023-06-26 13:31:19,2023-01-19 00:04:36,Cancelled,First,661.34,4515,4.2,True,True,True
13,4199,2023-10-03 11:00:25,2023-05-12 10:10:58,Confirmed,Business,975.38,3985,7.68,True,False,True
3,7941,2023-01-27 08:50:09,2023-05-05 05:52:08,Cancelled,Economy,203.58,4583,3.03,False,True,True
18,1981,2023-11-27 07:46:03,2023-11-01 02:15:37,Cancelled,First,144.21,0,3.67,False,True,True
14,4552,2023-09-20 23:49:00,2023-04-02 19:41:36,Cancelled,Economy,928.66,0,1.42,True,True,True
15,1921,2023-03-14 14:38:28,2023-05-08 10:46:33,Confirmed,Economy,522.09,3714,6.96,True,False,False
3,4658,2023-01-04 20:09:46,2023-02-08 10:53:32,Confirmed,Business,631.58,3749,1.89,False,True,False
1,4995,2023-10-26 07:55:35,2023-05-24 05:03:47,Cancelled,Economy,69.6,0,4.76,False,True,False
17,8064,2023-02-21 14:17:36,2023-04-25 03:24:40,Cancelled,Business,360.17,1144,6.01,False,True,True
3,6052,2023-03-23 09:23:37,2023-01-22 14:50:05,Confirmed,Economy,529.71,0,9.5,False,True,True
14,6406,2023-04-14 19:10:33,2023-01-03 18:23:59,Confirmed,First,296.67,0,7.2,True,False,False
3,5277,2023-08-16 05:50:53,2023-06-07 14:21:53,Confirmed,Economy,815.27,0,5.46,False,True,True
13,2474,2023-12-15 15:49:14,2023-04-25 02:32:16,Confirmed,Business,626.42,555,8.93,True,False,True
15,8098,2023-09-26 23:15:07,2023-04-30 12:13:19,Pending,Economy,957.58,0,6.36,True,False,False
18,4767,2023-08-02 20:47:08,2023-04-16 14:31:08,Confirmed,Business,712.48,0,4.21,False,False,False
14,7719,2023-05-02 02:03:07,2023-05-03 00:47:12,Confirmed,First,195.98,0,7.81,True,False,False
3,9594,2023-04-05 05:45:07,2023-02-11 23:13:31,Cancelled,Economy,546.41,0,7.62,True,False,False
19,1612,2023-01-21 07:01:40,2023-11-25 10:33:33,Cancelled,Economy,196.53,0,4.73,True,True,True
8,8286,2023-11-09 20:08:29,2023-02-26 11:01:36,Confirmed,Business,867.84,0,4.41,True,False,True
4,4017,2023-12-15 12:51:21,2023-11-23 05:45:22,Pending,Economy,364.1,0,6.6,True,True,True
4,5788,2023-11-10 21:52:11,2023-12-11 23:22:34,Confirmed,Business,465.52,0,4.51,False,False,True
19,8102,2023-11-12 08:12:29,2023-09-26 23:55:57,Cancelled,Economy,877.53,3607,4.78,False,False,True
11,4201,2023-05-28 20:37:46,2023-06-02 20:00:51,Cancelled,Business,301.37,0,3.55,True,True,True
1,1752,2023-06-09 14:31:30,2023-06-03 04:11:53,Confirmed,Economy,486.87,0,3.89,False,True,False
8,8556,2023-10-08 05:33:15,2023-11-06 11:07:13,Pending,Business,795.73,0,5.2,True,True,False
15,2341,2023-12-05 17:37:05,2023-01-02 01:01:01,Confirmed,Business,112.85,0,7.83,False,True,True
1,9696,2023-07-25 22:28:43,2023-06-15 21:27:44,Cancelled,Economy,313.69,0,4.84,False,True,True
7,8014,2023-06-02 06:15:14,2023-06-24 04:24:04,Pending,First,155.06,0,3.75,False,True,False
11,7755,2023-11-22 10:11:42,2023-05-19 15:29:25,Cancelled,First,757.81,0,11.99,False,False,True
14,4482,2023-01-09 07:51:06,2023-10-30 08:40:49,Cancelled,Business,189.47,0,7.38,True,True,True
16,8728,2023-04-29 18:36:04,2023-04-15 23:07:14,Confirmed,Business,960.86,0,8.56,False,True,False
14,6565,2023-08-05 03:27:02,2023-04-21 02:45:03,Confirmed,First,411.46,2517,11.41,False,True,False
12,8611,2023-07-06 04:11:29,2023-06-16 01:30:33,Confirmed,Business,552.7,0,5.32,False,True,False
17,8930,2023-01-08 17:10:20,2023-06-13 10:35:30,Confirmed,Business,261.44,0,1.75,True,False,True
14,7517,2023-10-04 11:24:14,2023-08-29 13:48:01,Confirmed,First,851.29,3451,3.55,False,False,True
10,3422,2023-12-27 00:30:05,2023-11-20 06:07:47,Confirmed,Business,276.99,0,8.36,True,True,True
14,9865,2023-10-20 09:47:18,2023-03-22 14:41:33,Confirmed,First,506.06,4657,9.68,True,False,False
18,6985,2023-10-26 19:56:37,2023-12-21 16:12:47,Cancelled,Economy,967.55,3865,9.81,False,False,False
9,7947,2023-04-11 15:32:13,2023-02-23 17:15:16,Pending,Economy,499.02,0,7.69,True,True,False
17,9784,2023-11-17 00:57:10,2023-06-08 01:43:03,Confirmed,Business,528.41,0,4.46,False,False,False
6,8635,2023-11-25 15:29:58,2023-05-04 16:06:29,Cancelled,Economy,870.19,0,9.91,True,True,False
8,4668,2023-10-08 15:52:40,2023-04-23 20:55:42,Pending,Business,897.49,0,9.35,True,False,False
13,7462,2023-07-13 09:16:06,2023-04-15 06:49:28,Pending,First,719.86,0,7.41,False,True,False
18,4138,2023-05-13 04:29:49,2023-06-02 15:11:30,Pending,Economy,71.56,2900,5.32,True,True,True
5,5509,2023-06-23 02:01:47,2023-03-21 19:58:18,Cancelled,Business,737.63,0,11.61,True,True,True
6,3500,2023-11-10 02:18:04,2023-07-11 15:47:41,Confirmed,Economy,759.25,1530,2.19,False,False,False
19,3793,2023-04-13 17:55:49,2023-05-22 16:30:15,Pending,Economy,387.46,796,11.23,False,False,True
4,5293,2023-11-21 04:06:17,2023-01-01 01:06:01,Confirmed,Business,655.49,0,7.79,True,False,True
7,6399,2023-03-30 19:27:51,2023-01-13 13:05:58,Cancelled,First,306.87,0,7.15,False,True,False
4,1299,2023-04-22 22:48:06,2023-01-09 21:31:57,Cancelled,First,359.82,0,10.44,False,True,False
11,2906,2023-05-28 06:04:51,2023-02-10 11:17:42,Cancelled,First,390.11,0,5.79,True,False,True
12,3485,2023-01-04 14:24:47,2023-01-10 07:26:00,Cancelled,Economy,875.96,0,10.25,False,False,False
14,8459,2023-05-21 20:09:42,2023-11-15 06:12:57,Pending,Business,932.78,0,5.35,True,False,False
13,9398,2023-05-01 14:01:31,2023-09-03 04:07:10,Pending,Economy,735.9,1891,2.44,True,False,True
10,7120,2023-05-14 06:45:59,2023-05-22 14:39:13,Cancelled,Economy,227.57,0,5.59,False,False,True
18,9485,2023-02-16 18:42:15,2023-11-13 14:34:28,Cancelled,Economy,716.54,0,11.71,False,False,True
16,2873,2023-05-29 09:06:03,2023-11-14 03:40:34,Pending,Economy,292.9,0,7.39,False,False,True
5,7102,2023-08-14 18:24:59,2023-04-17 12:02:46,Cancelled,First,185.5,0,8.95,False,True,True
8,7172,2023-01-23 07:42:43,2023-11-24 13:07:30,Pending,Business,534.96,0,7.08,False,False,False
14,7322,2023-08-08 11:25:45,2023-04-23 01:13:40,Pending,Business,907.6,2107,4.53,True,True,True
5,3088,2023-10-11 03:42:48,2023-05-09 08:04:04,Confirmed,First,401.17,0,7.21,True,False,True
8,8637,2023-04-21 09:28:02,2023-05-22 16:54:41,Confirmed,Economy,660.4,2630,8.08,False,False,False
6,6311,2023-10-28 00:52:24,2023-07-18 01:18:50,Pending,Business,762.5,0,7.17,False,False,False
16,7487,2023-06-10 10:12:02,2023-01-06 05:26:56,Cancelled,Economy,855.43,0,7.02,False,True,False
4,7880,2023-04-27 03:59:08,2023-11-19 08:38:03,Confirmed,Economy,89.61,673,7.04,False,False,False
12,5721,2023-08-02 17:40:54,2023-07-16 22:43:49,Cancelled,Business,529.26,1284,5.8,False,True,False
11,4426,2023-09-29 14:04:03,2023-11-11 04:24:44,Pending,First,902.62,0,4.45,False,False,False
3,1528,2023-01-24 10:42:54,2023-11-25 22:26:56,Confirmed,Business,328.73,0,10.92,True,True,True
12,2924,2023-03-11 03:31:13,2023-01-18 15:33:28,Confirmed,Economy,120.64,0,7.81,True,False,True
5,7460,2023-11-26 17:11:07,2023-12-24 04:32:25,Cancelled,First,402.96,1804,7.15,False,False,True
6,6976,2023-11-22 15:06:15,2023-08-12 00:26:28,Pending,Economy,729.66,0,7.43,False,False,False
19,7021,2023-03-27 08:43:09,2023-08-13 06:13:20,Cancelled,Economy,977.98,1363,11.17,False,False,False
18,1862,2023-08-30 01:01:10,2023-12-01 00:42:51,Confirmed,First,585.14,0,6.89,False,True,False
16,5320,2023-02-05 03:50:23,2023-12-27 22:47:51,Pending,First,934.3,0,7.19,False,False,False
11,4494,2023-12-28 21:10:14,2023-10-14 18:16:31,Confirmed,Business,938.56,0,8.27,True,True,True
5,7052,2023-11-30 23:13:43,2023-09-21 09:27:28,Cancelled,First,824.2,2360,11.07,True,False,True
9,9259,2023-01-31 17:58:36,2023-10-22 19:34:27,Cancelled,First,472.71,0,4.95,False,False,False
3,2642,2023-09-28 00:40:00,2023-02-23 01:08:22,Confirmed,Economy,743.85,0,6.47,False,True,False
8,6196,2023-08-09 15:48:43,2023-01-19 07:00:03,Cancelled,First,923.14,0,8.38,True,True,True
6,7999,2023-12-30 23:56:07,2023-02-22 02:13:47,Pending,Economy,858.8,0,4.54,False,True,False
4,8322,2023-05-04 20:12:25,2023-03-18 12:04:52,Pending,First,585.75,0,1.14,False,False,False
12,4143,2023-07-05 21:43:55,2023-09-06 10:31:18,Pending,First,888.31,4051,5.17,True,True,False
12,2470,2023-01-24 19:39:09,2023-12-17 08:39:32,Pending,Economy,848.5,0,9.26,False,False,True
16,6678,2023-11-10 13:09:08,2023-04-16 16:36:54,Cancelled,First,172.59,0,9.89,False,True,False
10,2382,2023-09-17 03:09:43,2023-06-21 12:29:19,Confirmed,Economy,318.1,0,1.09,False,False,True
14,6396,2023-04-11 14:44:56,2023-02-16 09:17:36,Pending,Business,848.95,0,8.49,True,False,False
13,8114,2023-10-16 08:20:44,2023-12-12 08:23:58,Pending,Business,776.71,0,1.05,True,True,True
9,2705,2023-05-11 14:14:57,2023-08-18 10:26:51,Cancelled,Business,414.34,0,9.45,False,True,True
7,6997,2023-01-10 18:13:06,2023-07-14 22:16:46,Confirmed,Economy,551.36,0,11.89,True,True,True
12,7063,2023-09-29 08:28:05,2023-11-15 17:04:02,Pending,First,986.32,518,11.27,False,True,False
5,8962,2023-08-01 14:48:56,2023-05-03 13:00:32,Cancelled,Economy,414.32,2865,9.91,False,False,True
18,9096,2023-07-08 20:21:33,2023-10-12 18:18:21,Pending,First,260.99,0,5.32,False,True,False
4,3594,2023-01-20 12:19:21,2023-05-20 11:57:34,Cancelled,Economy,694.63,0,2.28,False,True,True
2,2315,2023-08-08 00:07:37,2023-10-25 15:55:26,Pending,Economy,216.19,1872,6.15,True,False,True
3,9139,2023-07-05 10:48:39,2023-11-26 02:27:26,Confirmed,Economy,144.97,0,7.75,False,False,False
12,9759,2023-10-10 13:10:04,2023-04-08 14:24:50,Confirmed,Business,885.23,0,10.72,True,False,True
3,3704,2023-03-22 05:41:57,2023-07-25 15:42:34,Pending,Economy,885.21,3472,11.83,True,True,False
4,6725,2023-02-17 20:07:59,2023-07-14 19:02:41,Confirmed,Economy,780.06,1610,7.9,False,True,True
6,5691,2023-04-12 21:43:16,2023-09-23 10:32:52,Confirmed,First,66.56,4633,8.9,False,False,False
12,9839,2023-07-06 03:37:16,2023-04-13 09:39:21,Confirmed,Business,246.82,2601,11.18,False,True,False
19,1124,2023-06-23 00:46:23,2023-01-26 02:57:24,Cancelled,First,802.71,0,1.02,True,False,True
10,6097,2023-02-21 03:10:58,2023-11-20 05:08:41,Cancelled,First,816.59,287,2.29,True,False,False
1,5807,2023-03-30 14:51:39,2023-02-28 09:28:08,Pending,Business,510.68,2002,10.52,False,True,True
17,2970,2023-08-27 07:10:11,2023-09-30 09:03:51,Pending,Economy,846.18,0,5.33,True,False,False
16,3762,2023-03-05 20:53:16,2023-11-23 13:30:42,Cancelled,First,861.66,584,6.55,True,False,False
9,6517,2023-02-18 03:09:42,2023-10-04 21:00:48,Confirmed,Business,823.74,0,7.11,True,False,True
9,1814,2023-10-27 13:38:30,2023-08-05 22:43:32,Pending,Business,769.33,0,11.31,False,False,True
9,4101,2023-08-20 05:00:19,2023-11-04 04:42:50,Confirmed,Economy,832.34,1284,9.78,True,True,True
12,2654,2023-09-20 08:01:38,2023-01-01 14:53:03,Cancelled,Economy,160.52,1887,4.2,True,True,True
9,1131,2023-01-29 19:08:30,2023-06-28 08:12:18,Confirmed,Business,543.59,0,2.39,True,True,True
15,9422,2023-01-26 16:50:54,2023-08-20 20:12:04,Pending,First,466.53,234,1.5,False,True,False
2,1394,2023-10-18 01:51:49,2023-05-26 10:09:44,Confirmed,Business,103.14,0,2.57,True,False,False
11,8319,2023-07-22 20:59:50,2023-10-07 23:12:10,Confirmed,Economy,990.44,2258,1.45,False,False,True
11,4573,2023-06-14 11:46:59,2023-09-26 07:40:45,Cancelled,First,556.98,0,5.96,True,False,False
8,8106,2023-08-17 23:36:04,2023-12-29 23:42:22,Cancelled,First,841.44,0,1.73,False,True,False
